gname,glong,glat,radius,vlsr,e_vlsr,line,e_line,line_unit,beam_area,line_freq,fwhm,e_fwhm,te,e_te,source,author,telescope,kdar,Rgal,near,far,tangent,vlsr_tangent,plx,dist_author,te_priority
G305.384-00.248,305.384,-0.247703,99.9168,-45.7,1.1,12.899386220760496,1.3820770950814818,mJy/beam,6929.63,8000.0,20.1,2.48,7894.0,1128.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.737207333497753,3.1844174174174142,6.280798798798793,4.727486486486482,-47.125821501336745,,,0
G305.535+00.357,305.536,0.35776,128.514,-39.0,2.5,374.40000000000003,20.8,mJy/beam,65265.98604231159,8000.0,30.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.896661559217893,2.720621621621619,6.758690690690685,4.74772372372372,-47.99004188530778,,,0
G305.558+00.011,305.558,0.0118239,121.712,-45.0,2.5,1081.6000000000001,20.8,mJy/beam,65265.98604231159,8000.0,28.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.72943393237934,3.1172672672672643,6.381880880880876,4.750629629629625,-47.439066063833614,,,0
G305.689+01.612,305.689,1.61261,224.95,-58.0,2.5,270.40000000000003,20.8,mJy/beam,65265.98604231159,8000.0,17.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.664142008936611,3.9998528528528494,5.56073573573573,4.768018018018013,-49.36245557881222,,,0
G305.789+00.138,305.789,0.138268,321.193,-43.0,2.5,224.64000000000001,20.8,mJy/beam,65265.98604231159,8000.0,17.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.786154544426947,3.0847567567567538,6.486331331331326,4.776990990990987,-47.57413079787956,,,0
G305.789+00.280,305.789,0.280089,128.284,-37.0,0.3,22.88939255714922,0.6137937668956216,mJy/beam,6190.25,8000.0,24.53,0.76,6411.5,229.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.962105770371966,2.4945155155155136,7.046528528528522,4.774915915915912,-49.244545836577515,,,0
G305.838-00.059,305.838,-0.0588081,87.8563,-30.0,2.5,208.0,20.8,mJy/beam,65265.98604231159,8000.0,31.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,7.145765385173487,2.06626226226226,7.51212612612612,4.780027027027023,-47.84581980191783,,,0
G306.321-00.358,306.321,-0.357576,104.143,-18.2,0.1,101.04188700420116,1.156871126998277,mJy/beam,6971.65,8000.0,22.27,0.29,5868.2,90.3,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.547691063539735,1.0927297297297285,8.641108108108101,4.839358358358354,-49.00973920854212,,,0
G307.559-00.585,307.559,-0.584971,119.678,-40.4,0.1,75.14852126176405,0.6211669267588459,mJy/beam,11203.59,8000.0,27.51,0.26,6743.1,74.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.803500523967057,2.7231571571571553,7.2353763763763705,4.979130130130126,-52.54846505079434,,,0
G307.571-00.620,307.571,-0.619314,72.7879,32.8,1.1,4.5395824488378835,0.5306005459680643,mJy/beam,4263.47,8000.0,18.47,2.51,10421.3,1631.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,,,,,,,,0
G307.585-00.249,307.585,-0.248954,617.864,-37.0,2.5,624.0,20.8,mJy/beam,65265.98604231159,8000.0,19.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,6.908385344738532,2.4374854854854835,7.5201741741741674,4.981426426426422,-51.924303464812596,,,0
G307.610-00.593,307.61,-0.592751,67.8109,37.5,1.0,7.324677575334566,0.7398664217509662,mJy/beam,17697.81,8000.0,20.99,2.47,10546.8,1425.0,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.243554082686627,,12.931366366366357,4.986794794794791,-52.156355913492746,,,0
G307.615-00.259,307.615,-0.258681,108.729,-37.0,2.5,624.0,20.8,mJy/beam,65265.98604231159,8000.0,19.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,6.930182895143817,2.426775775775774,7.552099099099092,4.984401401401397,-53.708293629977874,,,0
G307.974-01.594,307.974,-1.59367,128.84,39.2,0.6,9.118942614168938,0.5116613686254393,mJy/beam,2722.78,8000.0,20.98,1.35,6718.1,503.6,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.389217652450357,,13.187078078078066,5.028054054054049,-53.20063731465904,,,0
G308.031-01.052,308.031,-1.05185,148.152,40.7,0.6,12.691150851031782,0.6619256211170037,mJy/beam,6586.14,8000.0,23.67,1.43,7512.2,525.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.467543834801017,,13.294599599599588,5.029204204204199,-53.02305340251063,,,0
G308.033-01.053,308.033,-1.05273,52.0163,40.1,0.6,8.017414334560614,0.36389435486292687,mJy/beam,1433.26,8000.0,26.01,1.34,7145.7,427.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.567078505480042,,13.422138138138125,5.032220220220216,-54.203417863670225,,,0
G308.056-00.397,308.057,-0.396723,34.1863,-6.4,3.2,5.372463131929162,0.7448822366626221,mJy/beam,1878.04,8000.0,47.4,8.02,8837.1,1691.6,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,8.029913441420918,0.2139039039039037,9.855673673673666,5.0403963963963925,-53.71354567316847,,,0
G308.072-00.389,308.072,-0.388306,47.627,-14.2,1.0,10.89304571326365,0.8729618515855887,mJy/beam,2924.23,8000.0,24.62,2.29,5885.7,636.6,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.6958239977267695,0.7790170170170162,9.288105105105098,5.0358768768768725,-53.37619752943411,,,0
G308.079-00.406,308.079,-0.405067,131.949,-15.0,0.2,65.97932398754519,1.2242511754499108,mJy/beam,8754.07,8000.0,22.36,0.48,6539.0,162.2,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,7.680269493604125,0.8107207207207201,9.250755755755748,5.036707707707704,-53.42406938367539,,,0
G308.713+00.646,308.713,0.646036,477.488,-50.0,2.5,384.8,20.8,mJy/beam,65265.98604231159,8000.0,33.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,N,6.491910875295507,3.3703153153153123,6.845360360360354,5.107271271271267,-55.12089408620582,,,0
G308.734-00.510,308.734,-0.509101,90.3838,-3.8,2.8,4.660887177881895,0.7156480312495823,mJy/beam,1626.34,8000.0,37.16,7.58,5303.5,1193.2,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,8.126721062218293,0.09620620620620612,10.204129129129122,5.109038038038033,-54.69210156788147,,,0
G308.747+00.547,308.747,0.547103,100.398,-40.1,0.1,42.78738012916747,0.5814819496602599,mJy/beam,4808.28,8000.0,21.22,0.34,7112.1,130.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,6.7697668655365275,2.740380380380378,7.4788198198198135,5.111972972972969,-55.54365999945767,,,0
G308.916+00.124,308.916,0.124968,167.205,-42.1,0.3,33.076197233816565,0.612522170996603,mJy/beam,2215.53,8000.0,32.65,0.7,7275.9,179.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.713866717908834,2.7897207207207186,7.470844844844838,5.128888888888884,-55.30843285302882,,,0
G309.075+00.172,309.075,0.172474,489.311,-47.0,2.5,143.52,20.8,mJy/beam,65265.98604231159,8000.0,29.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.622584436379982,3.133663663663661,7.137787787787781,5.150561561561557,-57.32632448364835,,,0
G309.151-00.215,309.151,-0.214584,191.043,-11.7,0.3,43.593416447195864,1.5700086031134157,mJy/beam,12995.06,8000.0,18.45,0.76,6007.0,288.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.777270733235706,0.7462112112112106,9.728364364364356,5.160140140140135,-54.709205962193565,,,0
G309.176-00.028,309.176,-0.0274142,72.2706,-17.6,0.2,32.75223952112558,0.5890354238740826,mJy/beam,4731.5,8000.0,26.61,0.55,6656.4,160.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,7.600392089799936,0.9252442442442435,9.385732732732725,5.158486486486481,-57.05104601107232,,,0
G309.250-00.192,309.25,-0.191662,53.748,-2.3,0.7,39.20838493516387,10.414522560459497,mJy/beam,6107.12,8000.0,5.68,1.73,7445.0,2676.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.712885963460412,0.7201741741741736,9.597724724724717,5.168690690690686,-55.9964855259218,,,0
G309.540-00.720,309.54,-0.719817,195.137,-43.0,2.5,160.16000000000003,20.8,mJy/beam,65265.98604231159,8000.0,30.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.723492102833841,2.820808808808806,7.584950950950944,5.199013013013008,-58.44311095264496,,,0
G309.896+00.393,309.896,0.39319,162.158,-57.7,0.9,117.22416203036381,8.682672415214533,mJy/beam,8078.45,8000.0,25.32,2.17,5314.8,527.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.316203467019531,4.083902902902899,6.372650650650645,5.240797797797794,-58.27073820438092,,,0
G309.917+00.342,309.917,0.3426,376.908,-55.0,2.5,224.64000000000001,20.8,mJy/beam,65265.98604231159,8000.0,25.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.343378156351034,3.688650650650647,6.803094094094089,5.239299299299295,-58.36411178209154,,,0
G309.921+00.481,309.922,0.48136,127.0,-60.8,0.6,23.634726074750542,0.6111642790460388,mJy/beam,1586.37,8000.0,47.73,1.44,10068.9,349.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.326541167027556,4.2121351351351315,6.2624424424424365,5.2424984984984935,-58.96899988615576,,,0
G310.168-00.132,310.168,-0.131471,244.78,4.5,2.0,29.13213079604959,4.2644341770998,mJy/beam,6252.75,8000.0,27.94,5.02,4990.3,1012.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,8.4150455374697,0.03572572572572571,10.923137137137129,5.26699399399399,-58.759772618281545,,,0
G310.260-00.199,310.26,-0.198667,150.757,8.4,0.7,9.992349027010684,0.5346224957126736,mJy/beam,6252.75,8000.0,28.34,1.8,8249.1,599.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,8.68253132178557,0.01,11.326445445445437,5.274537537537532,-59.283244805984786,,,0
G310.519-00.220,310.519,-0.219482,95.5437,24.5,0.3,26.851207898474694,0.5456146870853051,mJy/beam,1975.73,8000.0,30.54,0.72,7975.4,216.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,9.487988968768516,,12.4868108108108,5.3069219219219175,-60.11333967708796,,,0
G310.630-00.421,310.63,-0.420578,111.391,-27.0,0.2,49.368071328128714,1.2062786659361768,mJy/beam,10031.86,8000.0,20.51,0.58,6315.2,207.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,7.237302302475712,1.5800480480480468,9.059532532532526,5.31753453453453,-61.087398825166375,,,0
G310.672-00.450,310.672,-0.449971,107.057,-25.1,0.2,41.667738679030506,0.8658577410923859,mJy/beam,10031.86,8000.0,20.78,0.5,6660.0,185.6,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,7.275275666475126,1.486224224224223,9.162542542542534,5.32295495495495,-60.20562255118227,,,0
G310.887+00.009,310.887,0.00979722,89.8511,-55.5,0.2,21.724034891649033,0.5540041453648966,mJy/beam,2840.89,8000.0,19.7,0.57,6371.9,216.3,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.370604971721727,3.6716246246246214,7.02358658658658,5.344569569569565,-61.723493175274506,,,0
G310.901-00.373,310.901,-0.372684,101.315,28.6,0.1,51.12137511401116,0.5560529114460829,mJy/beam,3074.73,8000.0,24.58,0.31,7979.7,116.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,9.737557168841956,,12.882337337337326,5.351837837837833,-60.375441244867616,,,0
G310.983+00.404,310.983,0.404831,276.274,-51.0,2.5,143.52,20.8,mJy/beam,65265.98604231159,8000.0,35.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,N,6.481426386138239,3.277678678678676,7.413159159159152,5.355086086086081,-61.38489196885942,,,0
G311.003-00.355,311.003,-0.354365,122.026,33.3,0.5,10.401910454677948,0.4208865501892811,mJy/beam,8857.25,8000.0,24.93,1.15,8411.9,449.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.076506548154633,,13.332258258258246,5.3608048048048005,-61.361196700489955,,,0
G311.015+00.210,311.015,0.210462,69.8064,-36.7,1.3,13.01051984627384,1.7296487772172455,mJy/beam,8162.75,8000.0,20.24,3.17,7050.1,1269.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.8767475274768115,2.1921381381381364,8.456102102102093,5.365016016016011,-61.51247148429627,,,0
G311.138-00.278,311.138,-0.277911,355.924,42.7,0.8,28.119040595907595,1.4454337859866826,mJy/beam,10031.86,8000.0,30.72,1.83,7500.5,514.2,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.714343008415497,,14.149444444444432,5.3719159159159116,-61.10604743824551,,,0
G311.216+00.762,311.216,0.762545,346.674,-57.0,2.5,208.0,20.8,mJy/beam,65265.98604231159,8000.0,20.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.2853604465255,3.9123533533533497,6.839662662662656,5.380999999999995,-61.40027046755955,,,0
G311.425+00.598,311.425,0.598469,62.2259,-44.5,0.5,14.595805487622869,0.5932488682066069,mJy/beam,2696.14,8000.0,26.44,1.25,6197.8,340.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.63577837842923,2.817803803803801,7.996345345345338,5.40304504504504,-62.37108867088419,,,0
G311.489+00.394,311.489,0.394437,185.409,-59.0,2.5,368.16,20.8,mJy/beam,65265.98604231159,8000.0,24.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.2208929379582925,3.9099459459459425,6.9183993993993935,5.409993993993989,-62.213797033688635,,,0
G311.501-00.465,311.501,-0.464016,226.418,-47.6,1.3,43.153055864838684,4.892994629882953,mJy/beam,6488.39,8000.0,23.77,3.29,5717.6,895.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.537199236426979,2.9649999999999976,7.852727727727721,5.41259459459459,-61.608693237863406,,,0
G311.551-00.584,311.551,-0.583216,82.9717,37.8,1.1,6.362137497506761,0.5643831651014062,mJy/beam,6488.39,8000.0,26.14,2.76,10073.4,1213.0,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.393403172637306,,13.826459459459448,5.4175795795795745,-61.36400147344267,,,0
G311.563+00.239,311.563,0.239108,27.8625,1.2,0.3,14.795162937674041,0.4561354581575396,mJy/beam,3597.69,8000.0,21.52,0.78,6495.6,272.0,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,8.34854292943866,0.03175775775775774,11.110515515515507,5.4206816816816765,-61.293978399586756,,,0
G311.606-00.638,311.606,-0.63766,24.4679,34.6,1.3,8.87208320741724,1.2149668086590488,mJy/beam,6488.39,8000.0,18.94,3.06,10568.2,1947.2,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.205959154384717,,13.604188188188177,5.421222222222218,-63.23488806820741,,,0
G311.621+00.295,311.621,0.295758,32.3894,-61.0,2.5,143.52,20.8,mJy/beam,65265.98604231159,8000.0,45.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,6.189791261179919,4.14518318318318,6.70051651651651,5.425981981981977,-63.410460688502084,,,0
G311.629+00.289,311.629,0.289892,29.9377,-55.2,0.1,164.10976115591586,1.28980649442569,mJy/beam,9104.03,8000.0,35.4,0.32,7036.3,73.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,,,,,,,,0
G311.639-00.627,311.639,-0.626919,262.247,32.0,2.5,191.36,20.8,mJy/beam,65265.98604231159,8000.0,24.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,F,10.018153647999569,,13.37526226226225,5.427225225225221,-61.65802301799564,,,0
G311.644-00.379,311.644,-0.378981,35.5449,51.9,3.5,10.540806749389906,1.9949590238722097,mJy/beam,1644.38,8000.0,35.89,11.65,10001.6,3276.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,11.338003552892031,,14.991759759759749,5.4274024024023975,-61.807283565672,,,0
G311.667-00.409,311.667,-0.408154,133.095,34.4,3.4,9.326806814465002,1.598521545798995,mJy/beam,9358.82,8000.0,30.03,11.59,7401.4,2725.3,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.10154744648588,,13.48567167167166,5.428921921921917,-62.3123082200205,,,0
G311.809-00.309,311.809,-0.30839,253.197,-37.2,0.3,44.68992202457071,1.1864581068470101,mJy/beam,9358.82,8000.0,24.64,0.75,5242.7,185.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.821881868425073,2.2737297297297276,8.594060060060054,5.446426426426422,-63.45809117004222,,,0
G311.822+00.044,311.822,0.0441775,140.092,-51.4,0.6,18.47750933857558,1.6605604797739493,mJy/beam,6656.95,8000.0,13.91,1.45,4050.0,498.0,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.409720064352433,3.299873873873871,7.573151151151144,5.4420300300300255,-62.94794564108685,,,0
G311.866-00.238,311.866,-0.237184,61.5696,24.9,1.0,20.986019446500915,1.8413916784534232,mJy/beam,9358.82,8000.0,24.05,2.46,7192.8,848.2,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,9.556376322877755,,12.822327327327315,5.450176176176171,-62.97241325550412,,,0
G311.893+00.086,311.893,0.0869039,186.054,-49.7,0.1,214.33939224064665,2.610321913704905,mJy/beam,7985.57,8000.0,24.95,0.35,6098.0,99.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.478437032080295,3.1239789789789763,7.760252252252245,5.4555515515515465,-63.40280902923681,,,0
G311.919+00.204,311.919,0.204889,156.172,-45.2,0.1,199.08723887349683,2.635250800573757,mJy/beam,9560.29,8000.0,22.82,0.35,6080.4,107.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.609137974029078,2.8571921921921897,8.082687687687681,5.458825825825821,-63.07876770249628,,,0
G311.949-00.114,311.949,-0.11318,50.3775,19.3,1.8,5.329202648964409,0.9974937367212412,mJy/beam,2866.35,8000.0,19.42,4.34,8553.5,2190.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,9.28712091498235,,12.488567567567557,5.461462462462458,-62.741279815372636,,,0
G311.963-00.037,311.963,-0.0361619,212.935,-55.0,0.2,46.36487961437552,1.064499787064744,mJy/beam,6465.34,8000.0,19.57,0.52,5725.5,176.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.329525618329529,3.5345405405405375,7.369249249249243,5.459743743743739,-63.595350943240575,,,0
G311.991+00.219,311.991,0.219825,363.986,-45.0,2.5,686.4000000000001,20.8,mJy/beam,65265.98604231159,8000.0,26.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,F,6.5883599805541255,2.7731121121121096,8.12123723723723,5.462522522522518,-62.679014136152986,,,0
G312.110+00.311,312.11,0.311072,105.059,-47.9,0.1,152.8446209723639,1.2998833817635485,mJy/beam,7820.69,8000.0,27.82,0.27,6894.5,79.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.535832832230019,2.9651981981981956,7.97048648648648,5.4757407407407355,-64.6469563316344,,,0
G312.388-00.057,312.388,-0.0567525,86.3659,-58.1,0.9,6.016835513373809,1.043930451847191,mJy/beam,1178.89,8000.0,10.99,2.2,7802.0,1834.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.136068180442436,4.068339339339336,6.951828828828823,5.509578578578574,-64.12490799439207,,,0
G312.591+00.210,312.591,0.210579,129.293,-63.8,0.8,38.188552388267404,5.077702256611732,mJy/beam,6011.64,8000.0,12.57,1.93,8610.3,1530.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,,,,,,,,0
G312.598+00.048,312.598,0.0486847,47.1715,-66.2,0.3,18.921173937725943,0.5107410416335314,mJy/beam,5359.12,8000.0,23.19,0.73,5933.6,217.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,6.058244635921234,4.499072072072068,6.556712712712708,5.5307047047047,-65.12742782961415,,,0
G312.614-01.902,312.614,-1.90159,66.5005,-54.1,2.0,5.4454387977339485,1.25874464671237,mJy/beam,1695.95,8000.0,17.19,5.5,7181.4,2494.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.476884238293808,2.9818618618618595,8.071905905905899,5.533659659659655,-65.28161689551504,,,0
G312.675+00.048,312.675,0.0484406,109.776,-63.4,0.2,44.885645756256544,1.0646375713782665,mJy/beam,10160.4,8000.0,20.9,0.57,5935.2,188.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.098739188413642,4.314842842842839,6.743139139139133,5.536608608608604,-66.34493432458693,,,0
G312.706+00.012,312.706,0.0127814,95.8734,-67.8,0.2,44.57726691940245,0.8980311186896968,mJy/beam,10160.4,8000.0,22.86,0.53,6167.1,165.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.053691451407325,4.534684684684681,6.529880880880876,5.541930930930926,-65.21690910536202,,,0
G312.764+00.067,312.764,0.0673953,80.2245,-63.3,1.1,6.86089053294188,1.4079740571950292,mJy/beam,5359.12,8000.0,10.83,2.57,9580.9,2633.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.06298570563335,4.197315315315311,6.89789589589589,5.544936936936932,-66.3100756545632,,,0
G312.950+00.261,312.95,0.261462,87.0328,-47.0,2.5,93.60000000000001,20.8,mJy/beam,65265.98604231159,8000.0,26.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,6.485598886500254,2.8977307307307285,8.21264764764764,5.560897897897893,-64.88957596408824,,,0
G312.979-00.432,312.979,-0.431923,201.286,-48.5,0.3,31.754218515773882,1.1203902540384472,mJy/beam,6516.42,8000.0,18.68,0.76,7627.2,360.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.469064033523757,3.0019829829829803,8.120959959959952,5.56656556556556,-65.93168722719983,,,0
G313.315-00.462,313.315,-0.461644,87.4752,-37.9,1.4,14.315463196361845,2.6336781649716987,mJy/beam,9092.63,8000.0,15.2,3.33,5191.7,1342.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.882605123000612,2.108057057057055,9.09906706706706,5.602626626626622,-66.79228001145606,,,0
G313.460+00.192,313.46,0.192387,85.0456,-5.0,2.5,112.32000000000001,20.8,mJy/beam,65265.98604231159,8000.0,29.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,F,8.061797823047856,0.16816516516516503,11.086633633633625,5.618757757757753,-66.34062861829156,,,0
G313.671-00.105,313.671,-0.104279,142.57,-53.9,0.5,11.774642791014914,0.5491313229890363,mJy/beam,13771.97,8000.0,23.81,1.29,6759.7,425.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.298698062733662,3.3601111111111077,7.906016016016009,5.6379329329329275,-68.24200981204892,,,0
G313.790+00.705,313.79,0.705721,116.752,-58.4,0.3,42.11804508463391,1.2427930282537638,mJy/beam,13551.49,8000.0,23.01,0.78,6665.7,264.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.1117713752597815,3.6408138138138106,7.647552552552547,5.65368468468468,-66.48328720495853,,,0
G313.851-00.243,313.851,-0.242451,70.583,31.1,1.2,5.09206806901098,0.4639697557185404,mJy/beam,2835.15,8000.0,27.05,2.87,8951.0,1089.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.163928672080832,,13.946115115115104,5.658293293293288,-67.23926624635912,,,0
G314.078+00.483,314.078,0.483853,351.761,-67.0,2.5,176.8,20.8,mJy/beam,65265.98604231159,8000.0,24.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,T,5.939745754228841,4.260383383383379,7.101972972972966,5.677708708708703,-67.76982903776252,,,0
G314.184+00.265,314.184,0.265877,258.03,-68.1,0.3,125.08257054173248,4.906363532504085,mJy/beam,13825.89,8000.0,17.91,0.81,5427.0,288.0,SHRDS Full Catalog,Wenger et al. (2021),ATCA,T,5.928756895269517,4.468060060060056,6.918442442442437,5.687317317317312,-69.05500018133365,,,0
